Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,0,2,853,1,7,4,1,1,1224,3,1,49,3,2,2,3,0,-2194.865120210644,11309,1,0,0,13,3,1,80,3,10,4,2,10,7,8,9
44,0,2,200,1,29,4,4,1,1225,4,1,32,3,2,6,4,2,-70742.59919816875,7744,1,0,0,25,4,2,80,0,20,3,3,20,11,13,17
20,0,2,654,2,21,3,2,1,1226,3,1,43,4,1,8,4,2,-348.34195235750894,5050,1,0,0,17,3,4,80,0,2,2,3,2,1,2,2
46,0,2,150,1,2,4,5,1,1228,4,1,60,3,2,4,4,0,21231.137177798504,17433,2,0,0,11,3,3,80,1,12,3,2,6,3,1,4
42,0,0,179,0,2,5,3,1,1231,4,1,79,4,2,1,1,1,20343.458602492523,12858,7,0,0,16,3,1,80,1,10,3,4,4,3,0,3
60,0,2,696,2,7,4,2,1,1233,2,1,52,4,2,7,4,0,-4081.2638023331656,10893,0,0,1,18,3,2,80,1,12,3,3,11,7,1,9
32,0,1,116,1,13,3,4,1,1234,3,0,77,2,1,2,2,1,6724.4977156072155,7331,1,0,0,20,4,3,80,1,2,2,3,2,2,2,2
32,0,1,1316,1,2,2,1,1,1235,4,0,38,3,2,6,3,2,-14648.170671116884,2338,4,0,1,14,3,4,80,0,10,2,3,8,7,0,7
36,0,2,363,1,1,3,5,1,1237,3,0,77,1,3,4,1,0,-9814.01887779353,4235,2,0,1,21,4,3,80,1,17,2,3,7,7,7,7
33,0,2,117,1,9,3,3,1,1238,1,1,60,3,1,6,4,1,-14248.21735644728,6311,0,0,0,13,3,2,80,1,15,5,3,14,10,4,10
40,0,2,107,2,10,3,5,1,1239,2,0,84,2,2,7,2,0,3131.3212493092324,11591,7,0,0,12,3,2,80,1,7,2,4,5,1,1,3
25,0,2,1356,2,10,4,1,1,1240,3,1,57,3,2,7,4,2,15182.174685819828,20623,0,0,0,14,3,2,80,0,5,4,3,4,3,1,1
30,0,2,1465,1,1,3,3,1,1241,4,1,63,3,1,6,2,1,20071.973747966313,9369,0,0,1,21,4,1,80,1,12,2,3,11,9,5,7
42,0,1,458,1,26,5,3,1,1242,1,0,60,3,3,5,1,1,-6266.974466266536,23281,3,0,1,17,3,3,80,0,20,6,3,1,0,0,0
35,0,0,1212,2,8,2,2,1,1243,3,0,78,2,3,7,4,1,-23838.146062851258,13755,4,0,1,11,3,2,80,1,16,6,2,13,2,4,12
27,0,2,1103,1,14,3,1,1,1244,1,1,42,3,1,6,1,1,-6091.679148240151,14377,1,0,1,14,3,4,80,2,9,3,2,9,7,6,8
54,0,1,966,1,1,4,1,1,1245,4,0,53,3,3,4,3,0,16911.396470539417,9659,7,0,0,17,3,1,80,1,33,2,1,5,4,1,4
44,0,2,1117,1,2,1,1,1,1246,1,0,72,4,1,6,4,1,30973.110817579378,19982,1,0,0,13,3,4,80,1,10,5,3,10,5,7,7
19,1,0,504,1,10,3,3,1,1248,1,0,96,2,1,6,2,2,-14271.638194318308,6148,1,0,1,25,4,2,80,0,1,2,4,1,1,0,0
29,0,2,1010,1,1,3,1,1,1249,1,0,97,3,1,6,4,0,-47650.30903985161,5598,1,0,0,15,3,1,80,3,3,5,3,3,2,1,2
54,0,2,685,1,3,3,1,1,1250,4,1,85,3,4,5,4,1,8159.565444995071,23474,3,0,0,14,3,1,80,0,36,2,3,10,9,0,9
31,0,2,1332,1,11,2,3,1,1251,3,1,80,3,2,0,1,1,10425.297553840057,17089,1,0,1,12,3,4,80,0,6,2,2,6,5,0,1
31,0,2,1062,1,24,3,3,1,1252,3,0,96,2,2,0,1,2,28193.3569891784,17198,1,0,0,19,3,2,80,0,10,2,3,10,9,1,8
59,0,2,326,2,3,3,1,1,1254,3,0,48,2,2,7,4,2,8349.499318994225,16490,5,0,0,17,3,4,80,0,13,2,3,6,1,0,5
43,0,2,920,1,3,3,1,1,1255,3,1,96,1,5,5,4,1,17822.438808004055,18625,3,0,0,14,3,2,80,1,25,2,3,8,7,0,7
49,0,2,1098,1,4,2,3,1,1256,1,1,85,2,5,3,3,1,26750.04966587187,12124,2,0,0,13,3,3,80,1,23,2,4,1,0,0,0
36,0,1,469,1,3,3,5,1,1257,3,1,46,3,1,6,2,1,9826.985962519335,9256,1,0,0,12,3,3,80,0,12,2,2,11,10,0,7
48,0,2,969,1,2,2,5,1,1258,4,1,76,4,1,2,2,2,-3962.3807525462817,16620,5,0,0,11,3,3,80,0,7,4,2,1,0,0,0
27,0,2,1167,1,4,2,1,1,1259,1,1,76,3,1,6,3,0,48.527510626562616,3208,1,0,0,11,3,2,80,3,5,2,3,5,3,0,3
29,0,2,1329,1,7,3,1,1,1260,3,1,82,3,2,0,4,0,-25800.063022321934,4204,1,0,1,11,3,2,80,2,6,2,3,6,0,1,0
48,0,2,715,1,1,3,1,1,1263,4,1,76,2,5,5,4,2,16078.891105040833,8733,6,0,0,12,3,3,80,0,25,3,4,1,0,0,0
29,0,2,694,1,1,3,1,1,1264,4,0,87,2,4,5,4,0,-4430.310718951794,3423,3,0,0,14,3,2,80,2,9,2,2,7,7,1,7
34,0,2,1320,1,20,3,5,1,1265,3,0,89,4,1,6,3,1,24151.647285681283,21643,0,0,0,17,3,4,80,0,2,5,2,1,0,0,0
44,0,2,1099,2,5,3,2,1,1267,2,1,88,3,5,3,2,1,-20753.298441857798,8751,7,0,0,11,3,3,80,1,26,5,3,22,9,3,10
33,0,2,536,2,10,5,2,1,1268,4,1,82,4,3,7,3,0,19066.529726646746,21708,0,0,1,14,3,4,80,2,10,3,3,9,8,0,8
19,0,2,265,1,25,3,1,1,1269,2,0,57,4,1,6,4,2,-1068.6968627267388,21221,1,0,1,12,3,4,80,0,1,2,3,1,0,0,1
23,0,2,373,1,1,2,1,1,1270,4,1,47,3,1,6,3,1,-8361.61596157239,16901,1,0,0,22,4,4,80,1,1,2,3,1,0,0,1
25,1,1,599,2,24,1,1,1,1273,3,1,73,1,1,8,4,2,7130.904938109787,8040,1,0,1,14,3,4,80,0,1,4,3,1,0,1,0
26,0,2,583,1,4,2,1,1,1275,3,1,53,3,1,6,4,2,-80222.18453313908,9973,1,0,1,20,4,2,80,0,8,2,2,8,5,2,2
45,1,2,1449,2,2,3,2,1,1277,1,0,94,1,5,3,2,2,37189.41304450444,2493,2,0,1,16,3,1,80,0,26,2,3,24,10,1,11
55,0,0,177,1,8,1,3,1,1278,4,1,37,2,4,0,2,0,7809.389464052102,25592,1,0,1,15,3,4,80,1,34,3,3,33,9,15,0
21,1,1,251,1,10,2,1,1,1279,1,0,45,2,1,2,3,2,3050.2545987690205,25308,1,0,0,20,4,3,80,0,2,2,1,2,2,2,2
46,0,2,168,2,4,2,2,1,1280,4,0,33,2,5,3,2,1,50336.58279560589,9946,2,0,0,14,3,3,80,1,26,2,3,11,4,0,8
34,0,2,131,2,2,3,2,1,1281,3,0,86,3,2,7,1,2,7788.832996299509,6039,0,0,1,12,3,4,80,0,4,3,3,3,2,0,2
51,0,1,237,2,9,3,1,1,1282,4,1,83,3,5,3,2,0,58544.42085476593,19196,4,0,1,24,4,1,80,1,31,5,2,29,10,11,10
59,0,2,1429,1,18,4,3,1,1283,4,1,67,3,3,4,4,2,-3686.2497758038753,20002,6,0,0,12,3,4,80,0,25,6,2,9,7,5,4
34,0,1,135,1,19,3,3,1,1285,3,0,46,3,2,2,2,0,22632.850449694142,22534,4,0,0,13,3,3,80,2,15,2,4,11,8,5,10
28,0,1,791,1,1,4,3,1,1286,4,1,44,3,1,2,3,2,2452.886457879072,6842,0,0,1,11,3,3,80,0,5,2,2,4,2,0,2
44,0,2,1199,1,4,2,1,1,1288,3,1,92,4,5,3,1,0,21311.593008517724,17477,1,0,0,14,3,4,80,2,26,4,2,25,9,14,13
34,0,1,648,0,11,3,1,1,1289,3,1,56,2,2,1,2,1,97473.57710295598,21833,4,0,0,11,3,4,80,2,14,5,4,10,9,1,8
35,0,2,735,1,6,1,1,1,1291,3,1,66,3,1,6,3,1,-26703.106921748713,6020,0,0,1,14,3,4,80,0,4,3,3,3,2,2,2
42,0,2,603,1,7,4,3,1,1292,2,0,78,4,2,6,2,1,-1855.3150542489684,5628,6,0,1,16,3,4,80,0,18,2,3,1,0,0,0
43,0,2,531,2,4,4,2,1,1293,4,0,56,2,3,7,4,2,8482.378748100582,20364,3,0,0,14,3,4,80,0,23,3,4,21,7,15,17
36,0,2,429,1,2,4,1,1,1294,3,0,53,3,2,4,2,2,-112595.12649931405,2323,9,0,1,11,3,4,80,0,18,2,3,16,14,5,12
44,1,2,621,1,15,3,3,1,1295,1,0,73,3,3,0,4,1,48989.350081462624,14075,1,0,0,11,3,4,80,1,10,2,3,10,7,0,5
28,0,1,193,1,2,3,1,1,1296,4,1,52,2,1,2,4,1,-15623.23036510274,14222,1,0,1,12,3,2,80,1,2,2,3,2,2,2,2
51,0,1,968,1,6,2,3,1,1297,2,0,40,2,1,2,3,2,-13397.58534121238,4257,0,0,0,14,3,2,80,0,8,6,2,7,0,7,7
30,0,0,879,1,9,2,3,1,1298,3,0,72,3,2,4,3,2,-43964.36439887034,12858,7,0,1,18,3,3,80,0,10,3,3,8,4,1,7
29,1,2,806,1,7,3,5,1,1299,2,0,39,3,1,2,3,0,-7422.684778130479,17285,3,0,1,13,3,1,80,2,10,2,3,7,7,7,7
28,0,2,640,1,1,3,5,1,1301,4,1,84,3,1,6,1,2,19297.089069197067,4732,2,0,0,11,3,2,80,0,5,2,2,3,2,1,2
25,0,2,266,1,1,3,3,1,1303,4,0,40,3,1,6,2,2,17035.02415899706,18830,1,0,0,18,3,4,80,0,2,3,2,2,2,2,1
32,0,2,604,2,8,3,3,1,1304,3,1,56,4,2,7,4,1,52403.65283020829,11693,1,0,0,15,3,3,80,2,10,4,4,10,7,0,8
45,0,1,364,1,25,3,3,1,1306,2,0,83,3,5,3,2,2,31872.43565318863,13035,3,0,0,22,4,3,80,0,22,4,3,0,0,0,0
39,0,2,412,1,13,4,3,1,1307,3,0,94,2,4,3,2,0,35913.50062650676,17334,6,0,1,13,3,4,80,2,21,4,3,19,9,15,2
58,0,2,848,1,23,4,1,1,1308,1,1,88,3,1,6,3,0,-8446.330928078218,26076,1,0,0,12,3,4,80,2,2,3,3,2,2,2,2
32,1,2,1089,1,7,2,1,1,1309,4,1,79,3,2,2,3,1,-10984.418828494348,22845,1,0,0,18,3,1,80,1,10,3,3,10,4,1,1
39,1,2,360,1,23,3,3,1,1310,3,1,93,3,1,6,1,2,-7912.759451108172,22154,0,0,0,13,3,1,80,0,6,2,3,5,2,0,3
30,0,2,1138,1,6,3,5,1,1311,1,0,48,2,2,2,4,1,36673.2909374429,23631,0,0,0,12,3,1,80,1,10,6,3,9,2,6,7
36,0,2,325,1,10,4,5,1,1312,4,0,63,3,3,0,3,1,27370.964000061194,5747,3,0,0,12,3,1,80,0,10,0,3,7,7,1,7
46,0,2,991,0,1,2,1,1,1314,4,0,44,3,1,1,1,2,-35730.93452314253,22957,6,0,0,12,3,3,80,0,10,3,4,7,6,5,7
28,0,0,1476,1,1,3,1,1,1315,3,0,55,1,2,2,4,1,19830.970377943282,16392,0,0,0,11,3,1,80,3,10,6,3,9,8,7,5
50,0,2,1322,1,28,3,1,1,1317,4,0,43,3,4,5,1,1,-54545.03884068661,22422,4,0,1,11,3,2,80,0,25,2,3,3,2,1,2
40,1,2,299,2,25,4,2,1,1318,4,1,57,2,3,7,2,2,-9229.779989961142,17235,2,0,1,12,3,3,80,0,9,2,3,5,4,1,0
52,1,2,1030,2,5,3,1,1,1319,2,1,64,3,3,7,2,2,25267.483067585905,21534,9,0,1,19,3,3,80,0,10,2,2,8,7,7,7
30,0,2,634,1,17,4,3,1,1321,2,0,95,3,3,3,1,1,1429.0122514717877,25927,1,0,1,23,4,4,80,2,9,2,3,9,1,0,8
39,0,2,524,1,18,2,1,1,1322,1,1,32,3,2,4,3,2,6688.254074591061,13352,0,0,0,11,3,1,80,0,9,6,3,8,7,1,7
31,0,0,587,2,2,4,1,1,1324,4,0,57,3,3,7,3,0,-1739.0088721780576,8935,1,0,1,19,3,1,80,1,10,5,2,10,8,9,6
41,0,0,256,2,10,2,3,1,1329,3,1,40,1,2,7,2,2,67354.29617176199,22074,1,0,0,13,3,1,80,0,19,4,3,19,2,11,9
31,1,1,1060,2,1,3,1,1,1331,4,0,54,3,1,8,2,2,3861.7455120194086,8319,1,0,1,11,3,1,80,0,3,2,4,3,2,2,2
44,1,2,935,1,3,3,1,1,1333,1,1,89,3,1,2,1,1,8394.06100207585,14669,4,0,0,12,3,3,80,0,10,4,4,3,2,1,2
42,0,0,495,1,2,1,1,1,1334,3,1,37,3,4,3,3,1,36098.680078313744,26582,0,0,1,13,3,4,80,0,21,3,2,20,8,2,10
55,0,2,282,1,2,2,3,1,1336,4,0,58,1,5,3,3,1,1879.6200334843052,6992,4,0,0,14,3,4,80,1,23,5,3,19,9,9,11
56,0,2,206,0,8,4,1,1,1338,4,1,99,3,5,3,2,2,26940.58505066514,4022,6,0,0,14,3,1,80,0,36,4,3,7,3,7,7
40,0,0,458,1,16,2,1,1,1340,3,1,74,3,1,6,3,0,-17598.68776178038,8532,9,0,0,16,3,2,80,1,6,0,3,4,2,0,0
34,0,2,943,1,9,3,1,1,1344,4,1,86,3,3,0,4,0,47055.15507992892,5494,0,0,0,11,3,4,80,1,10,0,2,9,7,1,6
40,0,2,523,1,2,3,1,1,1346,3,1,98,3,2,6,4,2,5381.694011803281,22455,1,0,0,13,3,3,80,0,9,4,3,9,8,8,8
41,0,1,1018,2,1,3,2,1,1349,3,0,66,3,2,7,1,0,65917.63886426584,4297,0,0,0,17,3,4,80,1,10,2,3,9,3,1,7
35,0,1,482,1,4,4,1,1,1350,3,1,87,3,2,6,3,2,-15165.738606081239,2690,1,0,1,11,3,2,80,0,9,3,3,9,6,1,1
51,0,2,770,0,5,3,1,1,1352,3,1,84,3,4,3,2,0,48676.90861381269,17588,1,0,1,11,3,2,80,1,33,2,3,33,9,0,10
38,0,2,1009,2,2,2,1,1,1355,2,0,31,3,2,7,1,0,15920.086940123974,19461,3,0,0,15,3,4,80,1,11,3,3,7,7,1,7
34,0,2,507,2,15,2,3,1,1356,3,0,66,3,2,7,1,2,20043.623853533332,23553,1,0,0,12,3,4,80,0,10,6,4,10,8,9,6
25,0,2,882,1,19,1,3,1,1358,4,1,67,3,1,2,4,1,7697.674123204276,9075,3,0,0,11,3,3,80,3,7,6,2,3,2,1,2
58,1,2,601,1,7,4,3,1,1360,3,0,53,2,3,4,1,1,6217.181846162723,12023,7,0,1,14,3,4,80,0,31,0,2,10,9,5,9
40,0,2,329,1,1,4,1,1,1361,2,1,88,3,1,2,2,1,2848.8012858156576,6762,3,0,0,22,4,3,80,1,7,3,3,4,2,0,3
36,0,1,607,2,7,3,2,1,1362,1,0,83,4,2,7,1,1,-4057.3971836757664,2261,2,0,0,16,3,4,80,1,17,2,2,15,7,6,13
48,0,2,855,1,4,3,1,1,1363,4,1,54,3,3,4,4,2,-9446.807633413537,18706,1,0,0,11,3,3,80,0,11,2,3,10,9,0,8
27,0,2,1291,2,11,3,3,1,1364,3,0,98,4,1,8,4,1,2692.974743727891,6527,8,0,0,14,3,2,80,1,5,4,3,1,0,0,0
51,0,2,1405,1,11,2,5,1,1367,4,0,82,2,4,4,2,2,-2556.5005898355103,24439,3,0,0,16,3,2,80,0,29,1,2,5,2,0,3
18,0,0,1124,1,1,3,1,1,1368,4,0,97,3,1,2,4,2,-42223.06322781705,19305,1,0,0,15,3,3,80,0,0,5,4,0,0,0,0
35,0,2,817,1,1,3,3,1,1369,4,0,60,2,2,2,4,1,-35461.3558128977,10846,0,0,0,12,3,2,80,1,10,0,3,9,7,0,0
27,0,1,793,2,2,1,1,1,1371,4,1,43,1,2,7,4,2,-33455.67870368422,20392,3,0,0,20,4,2,80,0,8,3,3,6,2,0,0
55,1,2,267,2,13,4,2,1,1372,1,1,85,4,4,7,3,2,67654.74294250208,9277,6,0,1,17,3,3,80,0,24,2,2,19,7,3,8
56,0,2,1369,1,23,3,1,1,1373,4,1,68,3,4,4,2,1,10006.323281012461,18235,4,0,1,12,3,1,80,1,33,0,3,19,16,15,9
34,0,0,999,1,26,1,5,1,1374,1,0,92,2,1,6,3,0,1668.5259782347707,15891,1,0,0,20,4,3,80,3,5,2,3,5,4,0,0
40,0,2,1202,1,2,1,3,1,1375,2,0,89,4,2,0,3,0,-705.0879053980134,13888,5,0,0,20,4,2,80,3,15,0,3,12,11,11,8
34,0,2,285,1,29,3,3,1,1377,2,1,86,3,2,2,3,1,-5370.708217264646,17491,4,0,0,13,3,1,80,2,10,1,3,8,7,7,7
31,1,1,703,2,2,3,1,1,1379,3,0,90,2,1,8,4,2,4693.862228848586,11882,7,0,0,14,3,3,80,0,3,3,4,1,0,0,0
35,1,1,662,2,18,4,2,1,1380,4,0,67,3,2,7,3,1,2957.1632608397867,23288,0,0,1,18,3,3,80,1,5,0,2,4,2,3,2
38,0,1,693,1,7,3,1,1,1382,4,1,57,4,1,6,3,0,607.7345225061595,15748,1,0,0,11,3,4,80,3,4,2,3,4,2,0,3
34,0,2,404,1,2,4,5,1,1383,3,0,98,3,2,0,4,2,10058.384046733288,6163,1,0,0,11,3,4,80,0,14,2,4,14,11,4,11
28,0,2,736,2,26,3,1,1,1387,3,1,48,2,2,7,1,1,18877.610438925098,24232,1,0,0,11,3,3,80,1,5,0,3,5,3,0,4
31,1,2,330,1,22,4,3,1,1389,4,1,98,3,2,4,3,1,34822.0407709478,21057,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
39,0,2,1498,2,21,4,1,1,1390,1,1,44,2,2,7,4,1,-2526.0378529697155,3567,3,0,1,12,3,4,80,2,8,2,4,5,4,1,4
51,0,1,541,2,2,3,2,1,1391,2,1,52,3,3,7,2,1,-2432.728372221445,15395,2,0,0,11,3,2,80,0,14,5,3,4,2,3,2
41,0,1,1200,1,22,3,1,1,1392,4,0,75,3,2,6,4,0,-10823.182728006472,13953,3,0,1,14,3,1,80,2,12,4,2,6,2,3,3
37,0,2,1439,1,4,1,1,1,1394,3,1,54,3,1,6,3,1,8089.806474608199,5182,7,0,1,15,3,4,80,0,8,2,3,6,4,1,3
33,0,1,1111,2,5,1,1,1,1395,2,1,61,3,2,7,4,1,6879.553844125492,19293,6,0,0,13,3,1,80,0,8,2,4,5,4,1,2
32,0,2,499,2,2,1,2,1,1396,3,1,36,3,2,7,2,1,43591.64556227788,20497,0,0,1,13,3,1,80,3,4,3,2,3,2,1,2
39,0,0,1485,1,25,2,1,1,1397,3,1,71,3,3,0,3,1,-7197.609013501762,3449,3,0,0,21,4,2,80,1,13,2,3,6,4,0,5
25,0,2,1372,2,18,1,1,1,1399,1,1,93,4,2,7,3,1,-8563.029760014504,12477,2,0,0,11,3,2,80,0,6,3,2,3,2,1,2
52,0,1,322,1,28,2,3,1,1401,4,0,59,4,4,4,3,1,43765.85838534274,9731,2,0,1,11,3,2,80,1,24,3,2,5,3,0,2
43,0,2,930,1,6,3,3,1,1402,1,0,73,2,2,6,3,2,-16017.4331301786,20003,1,0,1,14,3,1,80,0,20,3,1,20,7,1,8
27,0,2,205,2,10,3,2,1,1403,4,0,98,2,2,7,4,1,12144.13131859639,7100,1,0,1,11,3,4,80,0,6,3,3,6,2,4,4
27,1,2,135,1,17,4,1,1,1405,4,0,51,3,1,6,3,2,-2391.3147360220573,25681,1,0,1,13,3,4,80,0,8,2,3,8,2,7,7
26,0,2,683,1,2,1,3,1,1407,1,1,36,2,1,6,4,2,-11283.91094867084,4050,0,0,0,12,3,4,80,0,5,2,3,4,3,1,1
42,0,2,1147,0,10,3,0,1,1408,3,0,31,3,4,3,1,1,19137.198571789486,16616,0,0,0,14,3,3,80,1,21,5,3,20,7,0,9
52,0,2,258,1,8,4,4,1,1409,3,0,54,3,1,2,1,1,11797.916180219407,17363,9,0,0,13,3,3,80,0,12,2,1,5,4,0,4
37,0,2,1462,1,11,3,3,1,1411,1,0,94,3,1,2,3,2,-4964.372131163758,19106,4,0,0,18,3,1,80,0,8,6,3,3,2,0,2
35,0,1,200,1,18,2,1,1,1412,3,1,60,3,3,4,4,2,21173.421022398732,19944,2,0,0,11,3,3,80,0,10,2,3,2,2,2,2
25,0,2,949,1,1,3,5,1,1415,1,1,81,3,1,2,4,1,21616.24754216011,4910,4,0,0,11,3,2,80,1,7,2,2,3,2,0,2
26,0,2,652,1,7,3,4,1,1417,3,1,100,4,1,2,1,2,-18391.317749784976,23577,0,0,0,12,3,4,80,0,8,2,3,7,7,0,7
29,0,2,332,0,17,3,4,1,1419,2,1,51,2,3,1,1,2,28128.106418912455,9769,1,0,0,13,3,1,80,0,10,3,2,10,9,0,9
49,1,1,1475,1,28,2,1,1,1420,1,1,97,2,2,2,1,2,-6883.56264587815,22710,3,0,0,20,4,1,80,0,20,2,3,4,3,1,3
29,1,1,337,1,14,1,4,1,1421,3,0,84,3,3,0,4,2,56973.12614890858,22930,0,0,1,12,3,1,80,0,9,1,3,8,7,7,7
54,0,2,971,1,1,3,3,1,1422,4,0,54,3,4,5,4,2,23104.365921042277,5652,6,0,0,19,3,4,80,0,29,3,2,20,7,12,7
58,0,2,1055,1,1,3,3,1,1423,4,0,76,3,5,5,1,1,11242.2954284434,22456,3,0,1,21,4,3,80,1,32,3,3,9,8,1,5
55,0,2,1136,1,1,4,3,1,1424,2,1,81,4,4,5,4,0,-2615.554856673276,12414,2,0,0,13,3,4,80,2,31,4,4,7,7,0,0
36,0,2,1174,2,3,4,2,1,1425,1,0,99,3,2,7,2,2,17934.234242014474,20763,3,0,1,16,3,4,80,0,15,3,3,5,4,0,1
31,1,1,667,2,1,4,1,1,1427,2,0,50,1,1,8,3,2,-7986.370614519186,16154,1,0,0,12,3,2,80,0,1,3,3,1,0,0,0
30,0,2,855,2,7,4,2,1,1428,4,0,73,3,2,7,1,0,41020.4870180993,12761,7,0,0,14,3,2,80,2,8,3,3,3,2,0,2
31,0,2,182,1,8,5,1,1,1430,1,0,93,3,4,5,2,2,-8727.044929335596,8847,3,0,0,11,3,3,80,0,9,3,4,3,2,1,0
34,0,1,560,1,1,4,4,1,1431,4,1,91,3,1,6,1,0,-9501.779587615978,20284,5,0,0,14,3,3,80,2,10,2,3,4,3,1,3
31,1,2,202,1,8,3,1,1,1433,1,0,34,2,1,6,2,2,11592.31664626519,22262,1,0,0,12,3,3,80,0,1,3,4,1,0,0,0
27,0,2,1377,1,11,1,1,1,1434,2,1,91,3,1,2,1,1,-24969.24131054455,7679,0,0,0,14,3,2,80,0,6,3,4,5,0,1,4
36,0,2,172,1,4,4,1,1,1435,1,1,37,2,2,2,4,2,2039.0162919076174,22604,1,0,0,16,3,3,80,0,10,2,2,10,4,1,8
36,0,2,329,2,16,4,2,1,1436,3,0,98,2,2,7,1,1,7240.632088498495,13494,4,0,0,13,3,1,80,2,11,3,2,3,2,0,2
47,0,2,465,1,1,3,5,1,1438,1,1,74,3,1,6,4,1,69009.66308606905,10205,7,0,0,12,3,3,80,1,17,2,2,6,5,1,2
25,1,2,383,2,9,2,1,1,1439,1,1,68,2,1,8,1,1,25051.52131308249,15182,3,0,0,12,3,1,80,0,6,2,3,3,2,2,2
37,0,0,1413,1,5,2,5,1,1440,3,1,84,4,1,2,3,2,-21192.578755596016,25470,0,0,0,14,3,1,80,0,7,2,1,6,5,1,3
56,0,2,1255,1,1,2,1,1,1441,1,0,90,3,1,6,1,1,9879.921518435856,10494,2,0,0,22,4,4,80,1,5,3,4,3,2,1,0
47,0,2,359,1,2,4,3,1,1443,1,0,82,3,4,5,3,1,16159.467833217519,26703,3,0,0,19,3,2,80,2,26,2,4,20,17,5,6
24,0,2,1476,2,4,1,3,1,1445,4,0,42,3,2,7,3,1,-9123.077385203658,15211,1,0,1,12,3,3,80,2,5,3,3,5,4,0,3
32,0,2,601,2,7,5,2,1,1446,4,1,97,3,2,7,4,1,5112.046328547394,23343,4,0,0,12,3,3,80,1,7,3,2,4,3,0,3
34,0,2,401,1,1,3,1,1,1447,4,0,86,2,1,2,2,1,7119.95976673778,3708,5,0,0,17,3,1,80,1,7,2,2,5,4,0,2
41,0,2,1283,1,5,5,3,1,1448,2,1,90,4,1,6,3,1,11485.997730273435,5561,2,0,1,12,3,1,80,0,7,5,2,4,2,0,3
40,0,0,663,1,9,4,4,1,1449,3,1,81,3,2,2,3,0,38398.020548818524,23099,3,0,0,11,3,3,80,2,11,2,4,8,7,0,7
31,0,2,326,2,8,2,1,1,1453,1,1,31,3,3,7,4,0,31489.213897525904,8386,1,0,0,18,3,1,80,1,13,5,3,13,7,9,9
46,1,2,377,2,9,3,2,1,1457,1,1,52,3,3,7,4,0,-1521.3635562538639,15986,4,0,0,11,3,1,80,1,28,1,4,7,7,4,3
39,1,0,592,1,2,3,1,1,1458,1,0,54,2,1,2,1,2,32240.323755539754,17181,2,0,1,23,4,2,80,0,11,2,4,1,0,0,0
31,1,1,1445,1,1,5,1,1,1459,3,0,100,4,3,4,2,2,10066.821787660136,8931,1,0,0,11,3,1,80,0,10,2,3,10,8,4,7
45,0,2,1038,1,20,3,3,1,1460,2,1,95,1,3,0,1,0,75159.45130057962,19863,2,0,1,18,3,2,80,1,24,2,3,7,7,0,7
31,0,2,1398,0,8,2,3,1,1461,4,0,96,4,1,1,2,2,47801.95738437548,24609,9,0,0,18,3,4,80,0,8,3,3,3,2,0,2
31,1,1,523,1,2,3,1,1,1464,2,1,94,3,1,2,4,1,10071.002611900742,21081,6,0,1,13,3,3,80,1,7,2,1,2,2,2,2
45,0,2,1448,1,29,3,5,1,1465,2,1,55,3,3,4,4,1,-8001.740198151245,14720,4,0,1,18,3,4,80,2,10,4,4,3,1,1,2
48,0,2,1221,2,7,3,2,1,1466,3,1,96,3,2,7,1,0,-52.172493076902356,24795,4,0,0,11,3,1,80,3,15,3,3,2,2,2,2
34,1,2,1107,0,9,4,5,1,1467,1,0,52,3,1,1,3,1,16853.38031857268,3072,1,0,0,15,3,4,80,0,2,0,3,2,2,2,2
40,0,0,218,1,8,1,3,1,1468,4,1,55,2,3,5,2,0,16156.22163853498,25178,2,0,0,11,3,3,80,1,16,5,3,9,8,4,8
28,0,2,866,2,5,3,3,1,1469,4,1,84,3,2,7,1,2,26515.491186733183,23490,0,0,0,18,3,4,80,0,6,4,3,5,4,1,3
44,0,0,981,1,5,3,1,1,1471,3,1,90,2,1,2,3,2,7497.736757199509,7973,3,0,0,14,3,4,80,0,7,5,3,5,2,0,3
53,0,2,447,1,2,3,3,1,1472,4,1,39,4,4,5,2,2,45277.498950372756,19764,4,0,0,12,3,2,80,0,35,2,2,9,8,8,8
49,0,2,1495,1,5,4,5,1,1473,1,1,96,3,2,0,3,1,-68544.42872806863,21534,2,0,0,14,3,2,80,1,20,0,2,3,2,1,2
40,0,2,896,1,2,3,3,1,1474,3,1,68,3,1,6,3,0,1099.2987226896807,8045,2,0,0,14,3,3,80,1,8,3,4,3,1,1,2
44,0,2,1467,1,20,3,1,1,1475,4,1,49,3,1,6,2,2,-12416.140183722155,21158,1,0,0,13,3,3,80,0,6,3,2,5,2,1,3
33,0,1,430,2,7,3,3,1,1477,4,1,54,3,2,7,1,1,6984.85656222223,17456,0,0,0,14,3,1,80,2,5,2,3,4,3,0,3
